Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
14,0.622,-0.393,9.634
80,0.603,-0.373,9.835
132,0.632,-0.383,9.759
193,0.575,-0.316,9.74
253,0.661,-0.412,9.845
312,0.603,-0.345,9.634
372,0.603,-0.508,9.835
432,0.565,-0.335,9.452
498,0.68,-0.412,9.874
552,0.603,-0.259,9.328
612,0.565,-0.421,10.008
672,0.584,-0.345,9.357
738,0.632,-0.45,9.883
793,0.565,-0.345,9.385
853,0.527,-0.421,9.864
912,0.584,-0.297,9.404
972,0.603,-0.373,9.979
1032,0.651,-0.373,9.596
1092,0.565,-0.373,9.969
1152,0.575,-0.393,9.701
1218,0.517,-0.412,9.787
1272,0.661,-0.45,9.701
1332,0.642,-0.306,9.768
1392,0.642,-0.412,9.931
1452,0.555,-0.335,9.673
1512,0.603,-0.469,9.941
1577,0.575,-0.345,9.519
1632,0.67,-0.421,9.902
1692,0.613,-0.316,9.328
1757,0.546,-0.441,9.874
1818,0.603,-0.335,9.366
1872,0.584,-0.402,10.036
1933,0.546,-0.383,9.491
1992,0.527,-0.402,9.998
2052,0.622,-0.412,9.634
2113,0.594,-0.364,9.855
2173,0.613,-0.421,9.778
2232,0.575,-0.393,9.787
2292,0.67,-0.431,9.72
2352,0.661,-0.278,9.51
2412,0.555,-0.469,9.864
2473,0.546,-0.316,9.376
2533,0.67,-0.479,9.72
2593,0.603,-0.345,9.433
2652,0.508,-0.354,10.017
2712,0.594,-0.488,9.864
2772,0.632,-0.287,9.28
2833,0.555,-0.287,9.874
2893,0.622,-0.479,10.142
2953,0.68,-0.46,10.113
3013,0.795,-0.335,9.644
3072,0.718,-0.326,9.242
3133,0.527,-0.364,9.644
3192,0.469,-0.469,9.969
3252,0.517,-0.364,9.539
3313,0.632,-0.326,9.701
3372,0.718,-0.479,9.787
3432,0.584,-0.354,9.874
3492,0.565,-0.45,9.855
3552,0.527,-0.383,10.017
3612,0.737,-0.335,9.701
3672,0.699,-0.316,10.104
3732,0.402,-0.297,9.586
3793,0.575,-0.421,9.95
3852,0.555,-0.402,9.328
3912,0.728,-0.527,9.855
3973,0.441,-0.316,9.539
4032,0.68,-0.421,9.816
4092,0.642,-0.268,9.634
4152,0.67,-0.45,9.893
4213,0.536,-0.354,9.845
4272,0.555,-0.412,9.816
4333,0.642,-0.364,9.989
4392,0.498,-0.364,9.491
4452,0.67,-0.45,9.95
4513,0.613,-0.287,9.376
4573,0.603,-0.431,9.768
4633,0.603,-0.373,10.132
4693,0.508,-0.268,9.471
4752,0.718,-0.517,9.73
4816,0.622,-0.354,10.046
4872,0.498,-0.287,9.481
4932,0.747,-0.498,9.72
4993,0.651,-0.345,10.046
5052,0.488,-0.249,9.395
5113,0.699,-0.508,9.74
5172,0.661,-0.441,10.266
5232,0.517,-0.239,9.481
5293,0.546,-0.431,9.586
5352,0.632,-0.527,9.797
5413,0.68,-0.249,9.749
5472,0.441,-0.364,9.376
5532,0.699,-0.565,9.787
5593,0.642,-0.45,10.238
5652,0.565,-0.153,9.404
5712,0.441,-0.45,9.673
5777,0.661,-0.622,9.835
5833,0.709,-0.192,9.539
5893,0.527,-0.393,9.663
5952,0.766,-0.536,10.18
6012,0.709,-0.345,9.251
6072,0.795,-0.517,10.027
6132,0.929,-0.479,9.5
6192,0.996,-0.373,9.797
6253,0.958,-0.555,10.008
6319,1.207,-0.479,9.462
6392,0.871,-0.603,10.171
6453,1.178,-0.565,9.711
6517,1.101,-0.402,9.28
6578,0.91,-0.335,9.309
6633,0.517,-0.565,9.759
6693,1.12,-0.546,9.357
6754,1.331,-0.498,9.309
6822,1.197,-0.555,9.462
6892,1.513,-0.594,9.874
6952,1.657,-0.737,9.807
7013,1.216,-0.91,10.18
7073,1.532,-0.699,9.29
7138,1.618,-0.709,9.74
7192,1.226,-0.862,9.969
7253,1.12,-0.747,9.816
7312,1.034,-0.747,9.682
7373,0.996,-0.565,9.835
7438,0.967,-0.412,9.883
7493,0.929,-0.441,10.036
7553,0.709,-0.517,10.151
7612,0.575,-0.354,10.123
7672,0.517,-0.316,9.673
7732,0.383,-0.077,9.481
7792,0.077,0.0,9.251
7853,0.01,-0.115,9.902
7912,0.019,-0.23,10.046
7973,0.01,-0.057,9.242
8033,0.019,-0.182,9.912
8099,0.469,-0.517,9.922
8152,0.67,-0.249,9.395
8213,0.575,-0.412,10.046
8272,0.642,-0.479,9.586
8332,0.527,-0.469,9.989
8392,0.575,-0.68,9.826
8453,0.594,-0.412,9.395
8517,0.632,-0.488,10.065
8572,0.594,-0.268,9.251
8632,0.594,-0.431,9.855
8692,0.546,-0.268,9.203
8752,0.536,-0.479,9.95
8813,0.488,-0.364,9.347
8872,0.479,-0.508,9.855
8932,0.46,-0.373,9.797
8993,0.393,-0.431,9.692
9052,0.431,-0.603,10.238
9113,0.421,-0.354,9.261
9173,0.46,-0.584,9.778
9232,0.536,-0.412,9.73
9293,0.412,-0.498,9.586
9353,0.498,-0.651,9.989
9412,0.575,-0.373,9.366
9473,0.441,-0.565,9.634
9533,0.584,-0.46,10.104
9593,0.431,-0.297,9.404
9658,0.527,-0.575,9.864
9713,0.651,-0.46,9.941
9772,0.421,-0.565,9.74
9833,0.498,-0.68,10.104
9892,0.479,-0.431,9.462
9952,0.364,-0.517,9.826
10013,0.546,-0.431,10.285
10072,0.45,-0.393,9.558
10133,0.536,-0.68,9.778
10195,0.498,-0.546,9.893
10252,0.326,-0.546,9.519
10312,0.488,-0.651,10.142
10373,0.555,-0.354,9.606
10432,0.345,-0.527,9.692
10506,0.555,-0.766,10.017
10572,0.527,-0.661,9.701
10633,0.575,-0.479,9.874
10703,0.354,-0.412,9.424
10772,0.479,-0.364,9.539
10832,0.431,-0.613,9.816
10893,0.594,-0.594,10.094
10952,0.412,-0.412,9.424
11012,0.508,-0.584,9.883
11073,0.594,-0.402,9.73
11132,0.421,-0.575,9.673
11192,0.488,-0.661,10.132
11253,0.536,-0.555,9.433
11312,0.517,-0.709,9.893
11372,0.536,-0.479,9.73
11432,0.412,-0.517,9.596
11492,0.469,-0.747,10.084
11558,0.412,-0.536,9.491
11613,0.517,-0.814,9.787
11672,0.498,-0.766,9.998
11732,0.402,-0.622,9.29
11797,0.527,-0.843,9.922
11852,0.508,-0.584,9.711
11912,0.393,-0.68,9.711
11973,0.46,-0.776,10.104
12032,0.479,-0.699,9.357
12092,0.546,-0.622,10.036
12153,0.661,-0.9,9.807
12207,0.68,-0.833,9.251
12273,0.373,-0.977,10.295
12333,0.335,-0.967,9.922
12392,0.747,-0.881,9.653
12452,0.632,-0.393,9.05
12513,0.642,-0.584,10.343
12572,0.69,-0.603,9.941
12633,0.603,-0.412,9.232
12693,0.45,-0.498,9.759
12752,0.364,-0.833,9.95
12821,0.527,-0.632,9.213
12872,0.498,-0.565,9.558
12932,0.421,-0.709,10.496
12992,0.67,-0.67,9.625
13052,0.45,-0.508,9.222
13112,0.038,-0.508,10.094
13172,0.0,-0.345,10.218
13232,0.038,-0.239,9.586
13293,-0.393,-0.067,9.069
13352,-0.354,0.038,9.634
13413,0.0,-0.565,9.95
13483,0.603,-0.757,9.96
13552,0.393,-1.073,9.941
13612,0.46,-0.737,9.433
13673,0.441,-0.919,9.941
13732,0.354,-0.622,9.261
13792,0.23,-0.565,10.142
13853,0.134,-0.546,9.644
13912,0.096,-0.584,10.046
13973,0.029,-0.622,9.816
14032,-0.086,-0.364,9.318
14092,-0.527,-0.326,10.257
14152,-0.488,-0.105,9.644
14212,-0.613,0.0,9.433
14273,-0.297,-0.546,9.922
14332,0.01,-0.603,9.529
14392,0.0,-0.354,9.452
14452,-0.795,-0.383,10.4
14513,-1.025,0.057,9.826
14573,-0.383,-0.22,9.194
14638,0.67,-1.168,9.625
14693,0.986,-0.871,9.701
14753,0.326,-0.297,9.443
14813,0.211,-0.766,9.768
14872,0.172,-1.207,10.247
14932,-0.01,-0.795,10.113
14993,0.23,-0.488,9.663
15053,0.603,-0.757,9.385
15113,0.527,-0.824,9.28
15172,0.115,-0.565,9.749
15234,0.0,-0.508,10.056
15293,0.249,-0.871,10.142
15352,0.45,-0.958,9.874
15413,0.297,-0.68,9.558
15473,0.23,-0.622,9.366
15532,0.23,-0.881,10.027
15592,0.45,-0.843,10.017
15653,0.249,-0.441,9.232
15712,0.182,-0.68,9.874
15772,0.297,-0.977,9.845
15832,0.287,-0.68,9.261
15892,0.153,-0.68,10.104
15953,0.383,-0.737,9.883
16016,0.0,-0.469,9.558
16070,0.373,-0.91,9.969
16132,0.306,-0.747,9.433
16193,0.354,-0.747,9.998
16253,0.316,-0.804,9.989
16312,0.192,-0.613,9.519
16372,0.163,-0.824,9.864
16432,0.182,-0.862,9.95
16493,0.402,-0.776,9.663
16552,0.393,-0.68,9.673
16613,0.268,-0.68,9.366
16672,0.268,-0.68,9.558
16732,0.316,-0.651,9.376
16793,0.268,-0.747,9.855
16853,0.211,-0.91,9.941
16912,0.22,-0.709,9.395
16973,0.316,-0.852,9.778
17032,0.192,-0.728,9.309
17103,0.259,-0.824,10.046
17172,0.192,-0.69,9.941
17233,0.441,-0.824,9.701
17293,0.259,-0.651,9.586
17353,0.172,-0.881,9.912
17413,0.402,-0.833,9.701
17473,0.249,-0.622,9.347
17532,0.115,-0.613,9.567
17592,0.144,-0.833,10.132
17658,0.23,-0.9,9.998
17718,0.479,-0.776,9.778
17772,0.326,-0.661,9.539
17832,0.201,-0.67,9.491
17892,0.096,-0.69,9.969
17952,0.124,-0.852,10.333
18013,-0.077,-0.412,9.855
18072,-0.402,-0.115,9.625
18133,-0.871,-0.019,9.414
18192,-1.034,-0.163,9.577
18253,-0.958,-0.297,10.065
18313,-0.747,-0.153,9.826
18373,-0.584,0.0,9.653
18442,-0.67,0.0,9.452
18512,-0.412,-0.163,9.816
18572,-0.622,0.0,9.452
18632,-0.555,-0.182,9.567
18693,-0.527,-0.316,10.218
18752,-0.316,-0.182,9.845
18812,-0.402,0.057,9.443
18872,-0.441,0.153,9.586
18933,-0.421,-0.067,10.084
18992,-0.211,-0.067,9.653
19057,-0.22,0.192,9.318
19112,-0.153,0.029,10.008
19177,-0.172,0.0,9.998
19233,-0.048,0.077,9.826
19292,-0.124,0.201,8.782
19352,0.057,0.211,9.519
19413,0.029,-0.01,9.95
19472,0.306,-0.038,9.855
19532,0.843,-0.048,9.682
19592,0.747,-0.105,9.357
19652,0.891,-0.326,9.768
19712,0.68,-0.603,10.238
19773,0.814,-0.517,10.065
19832,0.919,-0.019,9.625
19893,0.91,-0.029,9.27
19952,0.948,-0.057,9.931
20012,0.967,-0.239,10.266
20073,1.226,-0.326,9.577
20132,1.149,-0.46,9.5
20193,1.034,-0.431,9.155
20252,0.737,-0.278,9.357
20319,0.766,-0.469,9.644
20373,0.498,-0.91,10.362
20432,0.622,-1.159,10.257
20492,0.757,-1.302,10.113
20553,0.661,-1.475,9.5
20614,0.498,-1.504,9.175
20673,0.421,-1.369,9.385
20733,0.508,-1.571,9.404
20792,0.986,-1.197,9.596
20852,0.747,-0.699,9.491
20912,0.69,-0.68,9.653
20972,0.68,-0.919,9.845
21033,0.804,-1.264,9.74
21092,0.958,-0.996,9.088
21152,0.891,-1.207,9.376
21212,0.757,-1.12,10.017
21272,0.9,-0.9,9.902
21333,0.843,-0.661,8.964
21398,1.082,-0.757,9.625
21452,1.207,-0.891,10.812
21512,1.216,-0.718,8.983
21572,1.216,-0.91,9.864
21632,1.207,-1.073,9.883
21692,1.417,-1.092,9.663
21758,1.235,-1.006,9.663
21813,1.13,-0.881,9.979
21872,1.063,-0.565,9.462
21932,0.814,-0.364,9.874
21993,0.68,-0.584,9.931
22057,0.757,-0.326,9.864
22113,0.412,-0.067,9.29
22178,0.431,-0.153,9.874
22233,0.632,-0.038,9.778
22292,0.622,0.182,9.194
22353,0.68,0.096,9.74
22412,0.785,-0.172,10.084
22477,1.197,-0.029,9.309
22532,1.149,-0.134,9.385
22592,1.379,-0.46,10.036
22653,1.618,-0.555,9.96
22712,1.513,-0.393,9.596
22773,1.408,-0.22,9.586
22832,1.513,-0.306,9.941
22892,1.618,-0.278,9.625
22953,1.829,-0.297,9.414
23018,2.107,-0.211,9.069
23073,2.136,-0.565,10.008
23133,0.651,-0.575,10.161
23192,0.172,-0.239,9.5
23253,0.211,-0.22,9.692
23318,0.153,-0.594,9.634
23373,0.45,-0.594,9.653
23432,0.843,-0.517,9.682
23492,0.69,-0.527,9.807
23552,0.776,-0.431,9.787
23613,1.168,-0.527,10.353
23673,1.12,-0.421,10.065
23732,1.159,-0.824,10.104
23793,1.465,-0.948,9.73
23853,1.417,-0.699,9.203
23912,1.417,-1.006,10.209
23972,1.015,-0.977,9.96
24032,0.498,-0.46,9.5
24092,0.632,-0.881,9.979
24152,0.766,-0.757,9.443
24212,0.517,-0.421,10.036
24273,0.843,-0.527,9.73
24333,0.862,-0.364,9.673
24392,0.527,-0.584,10.065
24452,0.622,-0.354,9.261
24514,0.584,-0.584,10.036
24572,0.613,-0.517,9.625
24632,0.699,-0.383,9.797
24692,0.67,-0.622,9.874
24752,0.833,-0.469,9.462
24808,0.661,-0.364,9.443
24872,0.536,-0.651,10.046
24933,0.699,-0.613,9.969
24992,0.747,-0.393,9.318
25053,0.69,-0.46,9.519
25113,0.555,-0.651,10.218
25173,0.737,-0.661,9.931
25233,0.747,-0.431,9.261
25293,0.45,-0.201,9.51
25353,0.364,-0.364,10.132
25412,0.651,-0.498,9.931
25472,0.747,-0.354,9.337
25533,0.737,-0.268,9.347
25592,0.709,-0.555,10.104
25653,0.814,-0.575,9.95
25718,0.91,-0.316,9.395
25772,0.632,-0.268,9.577
25833,0.546,-0.709,10.056
25897,0.757,-0.814,9.835
25952,0.651,-0.402,9.337
26013,0.536,-0.651,10.161
26073,0.747,-0.67,9.864
26132,0.642,-0.345,9.385
26192,0.498,-0.594,10.171
26263,0.642,-0.68,9.673
26333,0.488,-0.718,9.969
26392,0.45,-0.383,9.395
26452,0.287,-0.555,10.171
26512,0.354,-0.402,9.5
26573,0.278,-0.211,9.893
26632,0.086,-0.431,9.874
26692,-0.029,-0.172,9.663
26753,-0.134,-0.316,9.768
26811,-0.259,-0.115,9.51
26872,-0.239,-0.192,9.74
26932,-0.096,-0.144,9.462
26992,0.211,-0.536,9.73
27052,0.402,-0.469,9.711
27112,0.402,-0.555,9.816
27173,0.441,-0.527,9.95
27232,0.326,-0.67,9.692
27292,0.364,-0.613,9.931
27353,0.211,-0.555,9.606
27413,0.393,-0.69,10.065
27472,0.297,-0.46,9.404
27532,0.441,-0.67,9.893
27592,0.297,-0.479,9.586
27652,0.259,-0.613,9.787
27712,0.393,-0.737,10.18
27772,0.297,-0.498,9.242
27838,0.488,-0.699,9.864
27912,0.479,-0.757,9.998
27973,0.508,-0.613,9.337
28032,0.45,-0.795,10.113
28092,0.622,-0.795,9.433
28152,0.565,-0.642,9.519
28212,0.488,-0.891,10.161
28272,0.68,-0.843,9.586
28333,0.498,-0.575,9.414
28393,0.402,-0.814,10.209
28453,0.69,-0.871,9.787
28513,0.594,-0.508,9.261
28572,0.575,-0.699,10.266
28633,0.594,-0.881,9.845
28693,0.651,-0.642,9.309
28753,0.488,-0.642,9.855
28810,0.508,-0.843,10.113
28873,0.737,-0.709,9.337
28933,0.651,-0.584,9.615
28993,0.527,-0.871,10.075
29052,0.709,-0.766,9.433
29113,0.575,-0.527,9.73
29172,0.345,-0.9,10.056
29233,0.584,-0.766,9.261
29293,0.603,-0.613,9.558
29352,0.479,-0.766,10.065
29412,0.843,-0.622,9.414
29473,0.728,-0.546,9.299
29533,0.517,-0.757,10.218
29592,0.642,-0.881,9.989
29653,0.804,-0.699,9.242
29712,0.622,-0.67,9.376
29773,0.594,-0.776,10.104
29832,0.642,-0.709,10.343
29892,0.642,-0.718,10.075
29952,0.766,-0.785,9.558
30012,0.795,-0.661,9.184
30072,0.785,-0.747,9.012
30132,0.728,-0.766,9.558
30192,0.517,-0.824,10.228
30252,0.613,-0.68,9.673
30313,0.69,-0.469,9.27
30373,0.383,-0.46,9.989
30433,0.316,-0.498,10.142
30492,0.287,-0.211,9.357
30552,0.0,-0.153,10.113
30612,-0.029,-0.335,9.634
30672,-0.326,-0.067,9.634
30732,-0.345,-0.278,9.874
30798,-0.029,-0.124,9.108
30852,0.01,-0.517,9.893
30913,0.029,-0.479,9.251
30977,0.105,-0.575,10.199
31032,0.105,-0.651,9.644
31092,0.144,-0.46,9.874
31152,0.144,-0.661,9.95
31217,0.086,-0.488,9.098
31277,0.019,-0.498,9.922
31332,0.115,-0.345,9.433
31392,0.038,-0.383,9.663
31452,0.01,-0.642,9.855
31512,0.0,-0.431,9.28
31573,0.0,-0.508,10.544
31632,0.124,-0.728,9.73
31692,0.019,-0.373,9.452
31772,-0.105,-0.642,10.151
31832,-0.153,-0.393,10.046
31893,-0.077,-0.603,9.787
31955,-0.038,-0.46,9.251
32013,-0.038,-0.766,10.084
32072,0.048,-0.565,9.366
32133,0.067,-0.555,10.084
32193,0.23,-0.871,9.72
32253,0.297,-0.69,9.021
32312,0.192,-0.622,10.218
32372,0.335,-0.661,9.711
32433,0.259,-0.412,9.586
32492,0.0,-0.776,9.893
32553,0.019,-0.632,9.261
32612,-0.249,-0.326,10.017
32672,-0.651,-0.393,9.835
32743,-0.613,-0.096,9.222
32818,-0.402,-0.287,9.539
32872,-0.211,-0.297,9.634
32932,-0.182,-0.613,9.969
32992,0.01,-0.508,9.366
33053,0.0,-0.488,9.989
33112,-0.077,-0.843,9.969
33174,-0.259,-0.555,9.395
33232,-0.412,-0.383,9.998
33293,-0.402,-0.594,9.893
33353,-0.335,-0.364,9.012
33412,-0.431,-0.364,9.826
33472,-0.268,-0.661,9.74
33533,-0.086,-0.488,9.184
33592,-0.115,-0.479,9.989
33653,-0.192,-0.709,10.075
33713,0.0,-0.728,9.653
33777,-0.105,-0.508,9.146
33834,0.096,-0.747,9.998
33892,0.163,-0.862,10.151
33952,0.259,-0.737,10.027
34012,0.268,-0.737,9.51
34072,0.038,-0.546,9.251
34143,-0.115,-0.421,9.242
34192,-0.421,-0.326,9.95
34252,-0.517,-0.192,10.104
34318,-0.383,-0.019,9.634
34373,-0.536,0.115,9.251
34432,-0.603,0.0,9.759
34493,-0.249,-0.096,9.433
34558,-0.192,-0.172,10.113
34613,-0.086,-0.421,9.701
34673,-0.402,-0.153,9.29
34732,-0.68,-0.373,10.104
34792,-0.498,-0.364,9.644
34852,-0.632,-0.239,9.596
34917,-0.737,-0.508,10.017
34972,-0.565,-0.345,9.74
35033,-0.843,-0.239,9.29
35093,-0.939,-0.45,10.285
35152,-0.939,-0.536,9.816
35212,-0.843,-0.182,9.27
35272,-1.034,-0.345,9.242
35333,-1.044,-0.584,10.113
35392,-0.9,-0.632,9.893
35453,-0.852,-0.45,9.433
35512,-1.034,-0.46,9.357
35572,-1.159,-0.546,10.113
35632,-1.015,-0.517,9.797
35692,-1.379,-0.306,9.51
35752,-0.651,-0.441,9.376
35835,-0.019,-0.718,9.883
35893,0.134,-0.498,9.261
35953,-0.412,-0.508,9.749
36018,-0.757,-0.632,9.874
36078,-0.402,-0.737,9.548
36132,-0.067,-0.642,9.922
36190,-0.278,-0.441,9.73
36253,-0.182,-0.584,9.079
36313,-0.737,-0.479,10.075
36373,-0.297,-0.527,8.782
36432,-0.776,-0.737,10.228
36493,-1.149,-0.642,9.749
36553,-1.504,-0.747,9.826
36612,-1.504,-0.737,9.682
36672,-1.111,-0.747,9.596
36732,-0.613,-0.555,9.012
36792,-0.632,-0.613,9.471
36852,-1.025,-0.785,10.123
36912,-0.843,-0.9,9.95
36973,-0.393,-0.747,9.51
37038,-0.757,-0.68,9.194
37092,-0.881,-0.939,9.969
37152,-0.69,-1.006,10.075
37212,-0.469,-0.737,9.5
37272,-0.594,-0.948,9.548
37333,-0.814,-0.929,10.19
37392,-0.862,-0.939,9.931
37452,-0.9,-0.9,9.768
37512,-0.91,-0.939,9.366
37577,-0.967,-1.063,9.251
37632,-1.044,-1.111,9.414
37692,-1.073,-1.159,9.663
37752,-0.948,-1.226,9.902
37818,-0.986,-1.283,9.826
37892,-0.948,-1.073,9.72
37952,-1.13,-1.235,9.835
38012,-1.216,-0.986,9.586
38072,-1.312,-0.948,9.519
38133,-0.996,-1.207,9.701
38193,-1.101,-1.331,9.787
38257,-1.053,-1.14,9.596
38312,-0.986,-1.197,9.931
38372,-0.929,-1.034,9.586
38433,-0.776,-0.948,9.673
38492,-0.929,-1.092,9.673
38553,-0.709,-1.006,9.615
38612,-0.67,-1.207,10.094
38672,-0.527,-1.188,9.653
38733,-0.431,-1.255,9.529
38793,-0.431,-1.216,9.318
38857,-0.335,-1.053,9.519
38912,-0.316,-0.948,9.366
38973,-0.402,-0.939,9.816
39033,-0.316,-0.776,9.155
39092,-0.412,-0.785,9.433
39152,-0.546,-0.785,9.108
39213,-0.402,-0.852,9.462
39277,-0.354,-0.948,9.596
39333,-0.402,-1.092,10.104
39392,-0.431,-0.929,10.238
39453,-0.412,-0.852,10.18
39513,-0.421,-0.785,10.199
39572,-0.326,-0.642,10.094
39633,0.057,-0.852,9.577
39703,-0.192,-0.814,9.242
39763,0.0,-0.699,9.443
39833,-0.038,-0.441,9.318
39892,-0.086,-0.268,9.108
39952,-0.316,-0.412,10.017
40013,0.0,-0.393,9.855
40073,0.0,-0.326,9.883
40133,0.0,-0.536,9.96
40192,0.105,-0.287,9.481
40254,-0.067,-0.354,9.51
40312,0.412,0.278,9.069
40373,0.91,0.278,10.056
40432,-0.441,1.006,10.669
40492,-0.335,0.268,9.491
40553,-0.144,-0.871,9.653
40612,0.105,-1.456,9.213
40672,0.096,-1.647,9.021
40742,-0.306,-1.791,9.625
40812,-0.22,-0.67,9.165
40873,-0.603,0.086,9.462
40932,-0.986,0.555,10.132
40992,-1.073,0.498,10.343
41052,-0.661,-0.019,10.151
41113,-0.373,-0.594,9.787
41172,0.0,-1.082,9.471
41233,-0.038,-1.073,9.424
41292,-0.268,-0.958,9.96
41358,-0.048,-0.871,9.778
41413,-0.019,-0.287,9.385
41476,-0.613,0.077,9.577
41533,-0.804,0.124,10.056
41593,-0.852,-0.22,10.094
41652,-1.331,-0.287,9.768
41712,-1.092,-0.383,9.797
41773,-1.389,-0.546,9.969
41825,-1.427,-0.747,9.443
41892,-2.203,-0.029,10.238
41953,-1.618,-0.469,10.027
42013,-1.561,-1.149,9.404
42072,-1.647,-1.724,9.031
42133,-1.226,-1.944,9.452
42192,-1.274,-1.686,9.701
42257,-1.255,-2.155,9.51
42312,-1.657,-2.624,8.878
42372,-1.379,-0.594,9.663
42433,-1.58,0.527,9.462
42497,-1.647,1.523,10.266
42553,-1.35,1.245,10.324
42612,-1.101,0.038,10.151
42674,-0.862,-0.986,9.184
42733,-0.929,-1.12,9.337
42819,-1.197,-1.235,9.242
42873,-0.728,-1.015,9.586
42933,-0.757,-0.699,10.017
42993,-0.948,-0.441,10.094
43053,-0.642,-0.862,8.638
43113,-0.709,0.086,9.874
43172,-0.594,0.163,9.443
43232,-0.747,1.168,8.332
43293,-0.412,0.393,10.429
43352,-0.335,0.115,9.366
43423,-0.268,-0.699,10.64
43493,-0.996,-0.345,9.261
43553,-1.618,-0.278,9.797
43612,-1.992,0.019,9.864
43673,-2.557,0.412,8.906
43743,-2.883,-0.239,9.452
43818,-2.816,0.977,9.031
43873,-1.283,0.498,9.414
43932,-1.302,0.699,9.787
43993,-1.006,0.996,11.55
44053,-0.517,0.259,10.764
44119,-0.555,-0.172,11.674
44173,-1.705,-0.594,8.792
44232,-1.437,-0.536,8.619
44292,-1.302,-1.063,8.619
44353,-0.182,0.038,9.893
44412,-1.427,0.45,9.74
44477,-0.527,1.398,8.418
44532,-0.067,1.609,10.151
44593,-1.188,0.603,10.333
44652,0.393,-0.153,10.161
44712,0.345,-0.354,8.744
44778,0.172,-1.015,9.548
44832,0.364,-0.316,8.715
44892,1.168,-1.178,5.957
44953,0.048,0.172,8.562
45013,0.393,0.584,9.404
45072,1.245,-0.134,10.831
45132,1.034,0.804,11.224
45192,0.804,0.728,9.998
45252,0.881,-0.172,8.724
45313,0.728,-0.536,9.883
45373,0.565,-0.182,8.945
45432,1.618,-0.498,10.142
45500,0.757,-0.22,10.314
45572,1.073,0.201,9.95
45633,1.006,0.144,9.366
45692,0.345,0.393,9.941
45752,0.019,0.22,10.448
45818,-0.057,0.402,10.046
45872,0.986,-0.278,8.648
45932,0.67,0.124,8.945
45992,0.852,0.029,8.993
46052,0.077,-0.393,9.577
46117,0.69,-0.517,9.165
46173,0.421,0.0,9.452
46227,0.441,0.785,8.878
46292,0.498,0.287,10.831
46352,1.686,-0.651,11.176
46413,1.053,-0.709,11.253
46472,0.996,-0.115,9.941
46532,0.508,-0.105,8.811
46592,0.651,-0.086,9.443
46652,0.661,-0.278,9.969
46698,0.498,0.019,10.199
46773,0.326,0.469,8.906
46833,0.153,0.594,8.849
46892,0.0,0.306,9.29
46952,0.048,0.163,9.989
47012,0.22,0.172,9.893
47072,0.22,-0.01,9.606
47132,0.01,-0.335,10.199
47200,0.153,-0.412,9.366
47253,0.038,-0.048,9.979
47313,0.01,0.01,9.404
47373,0.01,0.383,10.046
47433,0.029,0.335,9.318
47492,0.364,0.0,10.218
47553,-0.057,0.086,9.481
47613,-0.421,-0.575,9.73
47672,-0.575,-0.441,9.452
47732,-0.565,-0.297,9.299
47792,-0.182,-0.22,9.902
47852,-0.086,0.096,9.443
47912,-0.182,-0.115,9.768
47972,-0.096,-0.249,10.295
48037,-0.077,-0.115,9.242
48093,-0.038,-0.46,9.96
48152,-0.105,-0.192,10.132
48213,-0.163,0.057,9.404
48273,-0.086,-0.048,9.768
48337,-0.019,0.239,9.088
48392,-0.019,-0.096,9.941
48452,0.077,-0.124,9.922
48512,-0.144,-0.153,9.634
48573,0.0,-0.354,9.902
48633,0.038,-0.172,9.376
48692,-0.086,-0.431,9.644
48752,-0.69,-0.105,8.456
48827,-0.153,-1.848,9.251
48872,1.12,-0.795,10.621
48932,1.379,-0.048,11.521
48992,1.092,0.134,10.994
49052,0.508,0.105,10.295
49113,0.316,-0.067,9.203
49173,-0.124,-0.498,8.973
49233,-0.201,-0.642,9.213
49292,-0.144,-0.622,9.711
49353,-0.412,-0.517,9.586
49412,-0.393,-0.632,9.357
49472,-0.479,-0.622,9.816
49532,-0.871,-0.239,9.912
49593,-0.747,-0.862,9.73
49653,-1.216,-0.68,9.912
49713,-0.996,-1.207,9.213
49782,-1.025,-1.408,9.749
49852,-0.785,-1.58,9.261
49912,-0.508,-1.034,9.606
49972,-0.766,-1.101,10.266
50032,-0.373,-0.948,9.548
50092,-0.383,-0.632,9.51
50152,-0.383,-0.345,9.529
50212,-1.331,-1.848,9.941
50283,-0.67,-2.03,10.554
50353,-0.919,-1.906,10.314
50413,-0.096,-1.475,9.615
50473,-0.086,-1.35,10.238
50532,0.153,-2.136,9.462
50593,-0.709,-0.613,10.822
50653,-1.551,-0.354,10.439
50712,-1.982,-0.354,9.5
50772,-2.212,-0.661,9.912
50832,-2.49,-0.967,9.893
50892,-2.26,-1.178,9.318
50952,-1.8,-1.111,9.529
51013,-1.657,-0.996,9.969
51072,-1.408,-0.728,10.439
51137,-1.532,-0.632,10.391
51192,-1.963,-0.153,10.199
51253,-2.327,-0.153,10.276
51312,-2.777,-0.124,9.146
51378,-2.078,-0.239,9.309
51433,-2.442,-0.402,9.673
51493,-2.174,0.287,9.807
51552,-2.5,0.067,8.916
51612,-2.251,0.345,10.056
51672,-2.145,0.622,10.056
51733,-2.308,0.393,10.592
51793,-2.049,0.354,10.381
51852,-2.088,-0.096,10.123
51913,-1.733,-0.134,10.142
