Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
202007,0.891,-0.546,9.51
202067,0.776,-0.709,10.63
202128,0.967,-1.188,9.912
202187,1.915,-1.322,10.008
202248,1.59,-1.226,8.581
202307,1.772,-0.019,6.512
202367,2.423,0.498,4.013
202427,1.733,-0.086,7.211
202488,0.536,-0.9,10.63
202547,-0.057,-1.044,13.034
202608,-0.498,-1.264,15.505
202667,-0.919,-1.063,12.948
202730,-0.048,-0.345,8.504
202794,-0.048,-0.431,7.815
202798,-0.259,-0.431,7.815
202868,2.126,-0.326,7.671
202927,3.007,-0.603,8.37
202987,2.442,-0.881,10.889
203048,2.682,-0.613,8.897
203107,1.475,-0.431,9.74
203168,0.977,-0.718,9.51
203227,0.335,-0.498,10.228
203287,0.919,-0.632,9.155
203347,0.575,-0.661,10.774
203408,1.398,-0.326,9.309
203468,0.977,-0.345,9.29
203528,0.996,-0.469,10.171
203587,1.571,-0.383,9.002
203647,1.36,-0.565,9.845
203707,1.36,-0.488,9.117
203768,0.804,-0.642,10.908
203827,1.791,-0.661,8.973
203887,1.255,-0.431,9.778
203947,0.891,-0.45,9.462
204007,1.389,-0.757,9.069
204067,1.159,-0.814,9.998
204128,0.718,-0.804,10.525
204187,1.417,-0.852,9.95
204247,0.757,-0.546,9.471
204307,1.437,-0.785,8.868
204367,1.063,-0.651,10.084
204428,0.862,-0.891,10.123
204487,1.178,-0.881,9.577
204547,1.571,-1.092,10.084
204608,0.555,-1.168,10.496
204668,1.006,-0.728,9.443
204727,1.13,-0.795,8.926
204787,1.092,-0.517,10.467
204848,1.417,-0.622,8.772
204908,1.408,-0.843,10.008
204967,0.824,-0.46,10.257
205027,1.255,-0.642,10.113
205088,1.465,-0.776,8.839
205147,1.13,-0.469,9.787
205208,0.69,-0.46,11.013
205267,1.073,-0.527,9.893
205328,0.977,-0.259,9.519
205387,0.661,-0.603,9.998
205447,1.369,-0.622,9.558
205508,1.666,-0.019,9.309
205567,1.006,-0.067,9.816
205628,0.45,-0.421,10.458
205688,0.642,-0.718,10.515
205748,0.555,-0.163,9.452
205808,0.862,-0.412,9.73
205867,0.642,-0.498,10.525
205928,0.067,-0.469,11.071
205988,1.197,-0.182,9.826
206048,0.91,-0.402,9.979
206107,0.747,-0.211,9.807
206168,1.14,-0.45,10.113
206228,1.025,-0.249,8.82
206287,0.986,-0.278,9.347
206347,0.508,-0.393,9.787
206408,0.431,-0.45,10.343
206467,0.757,-0.488,10.171
206527,0.804,-0.498,9.098
206588,0.469,-0.613,9.826
206647,0.977,-0.642,9.606
206708,1.111,-0.316,9.539
206767,0.575,-0.508,9.73
206827,0.469,-0.651,10.467
206887,0.871,-0.642,9.117
206948,0.249,-0.335,10.496
207007,0.881,-0.642,8.61
207068,-0.029,-0.412,10.381
207127,-0.211,-0.421,10.496
207187,0.421,-0.421,9.51
207248,0.239,-0.804,10.391
207307,0.239,-0.527,10.889
207312,-0.182,-0.527,10.889
207367,-0.192,-0.603,8.341
207427,0.373,-0.699,9.175
207487,0.067,-1.073,9.05
207548,-0.086,-1.255,9.969
207608,-0.326,-0.776,10.094
207667,-0.584,-1.216,10.448
207728,-0.498,-0.833,9.95
207787,-0.326,-0.843,9.663
207847,-0.115,-1.053,11.08
207907,-0.163,-1.245,9.634
207968,0.029,-1.015,10.927
208028,-0.287,-1.59,8.447
208087,-0.402,-1.513,8.906
208147,-0.096,-1.58,9.625
208207,-0.354,-1.58,9.548
208267,-0.402,-1.369,10.084
208327,-0.584,-1.551,10.534
208387,-1.12,-1.982,10.611
208448,-0.431,-1.848,10.573
208507,-0.469,-1.772,11.128
208567,0.057,-1.676,9.931
208627,0.057,-1.791,8.504
208688,0.019,-2.059,8.255
208747,0.0,-1.973,8.514
208808,-0.594,-2.126,9.041
208867,-0.958,-1.676,10.199
208928,-0.421,-1.59,9.912
208987,-0.306,-1.264,8.657
209047,-0.555,-1.532,9.108
209108,-0.364,-1.341,9.787
209167,-0.431,-1.456,10.171
209228,-0.22,-1.858,9.835
209287,-0.412,-2.26,9.778
209347,-0.373,-1.446,9.002
209407,-0.124,-1.676,8.839
209468,-0.393,-1.532,9.28
209527,0.029,-2.021,10.544
209588,-0.546,-1.867,8.935
209647,-0.508,-1.686,9.596
209708,-0.441,-1.504,9.615
209768,0.048,-1.954,9.222
209827,-0.192,-1.963,7.843
209888,-0.268,-1.647,9.376
209947,-0.45,-1.867,9.922
210008,-1.245,-1.504,9.797
210067,-0.747,-1.666,10.4
210128,-0.431,-1.8,10.4
210187,-0.613,-1.666,8.782
210247,-0.278,-1.695,10.669
210308,0.0,-1.82,10.008
210367,-0.01,-1.551,8.533
210427,-0.584,-1.302,8.859
210487,-0.077,-1.427,10.63
210547,-0.91,-1.8,8.973
210607,-0.575,-1.714,10.075
210667,-0.364,-1.073,10.084
210727,-0.517,-1.073,9.175
210788,-0.622,-1.369,9.577
210847,-0.622,-1.609,9.864
210907,-0.517,-1.59,9.558
210967,-0.785,-0.91,10.716
211027,-0.201,-1.475,11.004
211087,-0.124,-1.542,10.132
211147,-0.096,-1.235,9.577
211207,-0.498,-1.609,9.404
211267,-0.067,-0.891,9.481
211327,-0.316,-1.59,9.366
211387,-0.268,-1.302,9.452
211448,-0.345,-1.053,11.004
211507,-0.67,-1.149,9.424
211568,-0.326,-1.293,8.878
211627,-0.029,-1.302,10.448
211687,-0.412,-1.044,10.171
211746,-0.134,-1.331,10.946
211807,-0.919,-1.36,9.73
211867,-0.163,-1.197,10.266
211927,-0.153,-0.871,8.667
211988,-0.441,-1.216,8.361
212047,0.144,-1.006,11.262
212108,-0.728,-1.36,8.983
212167,-0.412,-0.986,10.573
212227,-0.46,-1.188,8.399
212287,-0.124,-0.795,10.266
212347,-0.555,-1.753,8.428
212407,-0.192,-0.852,9.586
212468,-0.833,-0.728,9.912
212528,-0.757,-1.561,8.983
212587,0.345,-1.293,10.113
212648,-0.986,-1.13,8.629
212707,-0.469,-1.255,9.855
212767,0.038,-1.465,9.366
212828,-0.555,-0.958,10.228
212888,-0.345,-1.264,8.744
212947,0.192,-0.996,9.979
213007,-0.881,-1.207,8.705
213067,-0.488,-1.188,10.056
213127,-0.795,-1.513,8.064
213187,-0.441,-1.523,9.998
213247,-0.402,-1.465,9.002
213308,-0.029,-1.456,10.649
213368,-0.22,-1.379,9.242
213427,-0.891,-1.341,8.964
213488,-0.45,-1.264,10.697
213547,-0.393,-1.369,9.634
213608,-0.469,-1.178,9.539
213667,-0.594,-1.417,9.778
213728,-0.124,-1.302,10.669
213789,-0.431,-1.111,9.29
213847,-0.421,-0.939,9.558
213907,-0.393,-0.699,8.274
213968,-0.431,-0.69,9.069
214028,-0.441,-0.527,10.755
214087,-0.278,-0.575,8.504
214148,-0.23,-1.341,10.467
214208,-0.517,-0.297,9.749
214268,-0.383,-0.373,8.753
214327,0.144,-0.948,10.343
214388,-0.517,-0.747,8.753
214447,-0.144,-0.354,9.807
214508,-0.948,-1.034,9.74
214568,-0.46,-0.728,9.318
214627,-0.852,-0.642,9.778
214687,-0.536,-1.006,10.496
214748,-0.91,-0.709,9.088
214823,-0.91,-0.814,9.51
214827,-0.67,-0.814,9.51
214887,-0.565,-1.053,9.673
214947,-0.785,-0.613,9.615
215008,-0.91,-0.421,10.104
215067,-1.408,-0.431,10.515
215127,-0.096,-0.287,8.677
215188,-0.613,-0.747,9.558
215247,-1.053,-0.297,10.113
215307,-0.287,-0.163,10.247
215368,-0.45,-0.421,9.194
215428,-0.536,-0.565,9.299
215487,-1.178,-0.699,11.358
215547,-1.12,-0.632,9.663
215607,-1.101,-0.709,9.117
215667,-0.795,-0.814,9.998
215728,-1.475,-0.622,10.132
215793,-1.207,-0.479,10.458
215847,-0.871,-0.977,9.797
215907,-0.488,0.345,8.255
215968,-1.025,-0.642,9.222
216027,-0.833,-1.082,10.439
216088,-1.168,0.297,9.855
216147,-1.36,0.0,9.222
216208,-1.044,-0.824,10.209
216268,-1.398,-0.22,9.318
216327,-1.417,-0.575,10.18
216387,-1.149,-0.555,10.707
216448,-0.91,-0.326,10.199
216507,-1.073,-0.632,10.027
216567,-1.456,-0.536,9.931
216628,-0.939,-0.642,9.874
216688,-1.159,-0.613,8.868
216748,-1.293,-0.479,10.199
216808,-0.661,-0.757,9.768
216868,-1.58,-0.412,10.64
216927,-0.929,-0.172,10.017
216988,-1.437,-0.603,8.686
217047,-1.82,-0.211,7.949
217107,-1.446,-0.115,11.224
217168,-1.618,-0.01,9.606
217228,-1.513,-0.441,9.175
217287,-1.705,-0.105,9.385
217348,-1.791,-0.622,9.251
217408,-1.226,-0.124,10.87
217468,-1.829,-0.469,8.198
217527,-0.824,-0.69,9.711
217588,-0.699,-0.373,9.471
217648,-1.647,-0.843,8.983
217708,-1.283,-0.814,9.175
217767,-1.743,-0.249,10.554
217827,-1.188,-0.029,9.673
217888,-1.044,-0.134,9.864
217947,-0.594,-0.115,9.462
218007,-1.293,-0.153,10.285
218067,-1.456,-0.153,10.314
218128,-1.006,-0.105,9.088
218188,-1.398,-0.268,9.251
218247,-1.36,-0.345,9.108
218307,-0.498,-0.785,8.514
218368,-1.494,-0.565,8.935
218428,-1.542,-0.747,9.74
218488,-1.618,-0.776,9.27
218548,-1.896,-0.881,10.228
218608,-1.542,-0.622,10.898
218667,-1.36,-0.699,9.088
218729,-1.408,-0.862,9.146
218803,-1.235,-0.373,9.941
218867,-0.69,-0.029,9.682
218928,-1.647,-0.134,9.376
218987,-1.571,0.105,9.893
219047,-1.245,0.278,9.194
219107,-1.657,-0.029,9.663
219167,-1.896,0.019,11.071
219228,-2.27,0.182,10.678
219287,-1.092,-0.144,8.571
219347,-1.063,-0.019,9.95
219408,-0.68,-0.68,9.452
219468,-1.705,-1.197,10.592
219528,-1.475,-0.919,9.261
219587,-1.618,-0.977,9.06
219647,-0.661,-0.958,8.418
219707,-2.04,-0.651,9.701
219767,-1.427,-0.967,8.983
219828,-1.753,-0.508,10.429
219887,-1.456,-0.306,8.217
219948,-1.571,-0.536,10.534
220007,-1.379,-0.402,9.835
220067,-1.331,-0.699,9.855
220128,-1.111,-0.795,10.487
220188,-0.498,-0.91,9.433
220247,-0.766,-1.006,8.581
220308,-1.274,-0.69,9.797
220368,-1.35,-0.814,9.845
220428,-1.13,-0.421,9.73
220488,-1.398,-0.402,10.496
220548,-0.919,-0.259,8.935
220608,-1.58,-0.115,11.377
220667,-0.747,-0.115,9.213
220728,-0.958,-0.373,10.841
220788,-0.881,-0.527,9.376
220847,-0.919,-0.393,9.95
220908,-0.632,-0.843,8.868
220967,-1.149,-0.412,10.477
221028,-1.188,-0.46,9.05
221088,-1.484,-0.718,9.969
221148,-1.312,0.124,9.606
221208,-1.743,-0.086,9.816
221267,-1.149,-0.23,10.621
221328,-0.747,-0.469,9.108
221388,-0.68,-0.632,9.529
221447,-1.35,-0.479,9.711
221507,-1.12,-0.9,10.42
221568,-0.661,-0.402,9.941
221628,-1.609,0.077,10.841
221688,-0.986,-0.498,10.094
221747,-0.546,-0.46,8.447
221817,-0.555,-0.421,9.634
221887,-0.575,-0.488,8.772
221947,-1.389,-1.197,10.573
222007,-1.12,-0.843,9.471
222067,-1.609,-0.776,10.783
222127,-1.925,-0.843,11.004
222188,-0.929,-0.565,9.711
222248,-0.967,-0.68,9.893
222307,-1.159,-0.594,10.822
222367,-0.584,-0.278,9.902
222427,-0.967,-0.632,9.471
222487,-0.699,-0.661,8.983
222548,-1.245,-0.852,10.171
222607,-0.996,-0.804,8.973
222667,-1.322,-0.46,10.228
222727,-1.513,-1.322,10.994
222787,-0.766,-0.766,9.835
222847,-1.513,-0.804,9.711
222908,-0.996,-0.871,9.816
222967,-0.651,-0.814,8.82
223028,-1.781,-0.642,9.653
223087,-1.35,-0.833,8.629
223147,-1.293,-0.163,10.238
223207,-0.948,-0.306,9.5
223267,-0.757,-0.268,9.692
223327,-1.293,0.364,10.764
223387,-1.12,0.249,9.519
223447,-1.197,0.421,9.644
223507,-1.188,0.259,9.098
223568,-0.785,0.335,10.238
223627,-1.494,0.757,10.774
223688,-0.833,0.402,9.625
223747,-0.278,0.737,9.606
223818,-1.618,0.843,10.372
223887,-1.274,1.015,9.328
223947,-0.632,0.9,9.232
224008,-1.168,0.977,10.027
224068,-1.341,0.67,10.812
224127,-0.651,0.508,10.161
224188,-0.546,0.929,9.596
224247,-0.268,0.776,10.333
224307,-0.632,1.149,9.931
224367,-0.814,1.12,10.64
224428,-0.852,1.235,10.678
224487,-0.804,0.594,9.366
224548,-0.211,1.149,9.596
224607,-0.977,1.283,9.826
224667,-1.034,1.006,9.673
224728,-0.326,0.546,10.41
224803,-0.871,0.9,9.031
224848,-1.178,1.053,9.079
224908,-1.322,1.149,10.697
224968,-0.536,1.446,10.985
225028,-0.651,1.331,9.155
225087,-0.345,1.542,9.041
225147,-1.12,1.82,8.83
225208,-0.699,1.178,9.098
225267,-1.197,1.676,9.74
225327,-0.785,0.948,8.638
225388,-1.063,1.8,9.347
225448,-0.508,1.676,8.993
225507,-0.862,2.193,8.696
225568,-0.402,1.992,9.232
225627,-1.226,1.695,9.759
225688,-0.709,1.81,8.926
225748,-0.575,1.839,8.906
225815,-0.929,1.954,8.945
225888,-1.168,2.155,10.439
225948,-0.843,1.877,10.831
226007,-1.226,1.973,11.521
226068,-1.111,1.743,11.425
226128,-0.795,2.088,10.783
226188,-0.029,1.666,11.511
226247,-0.824,1.618,10.63
226307,-0.383,1.724,9.883
226368,-0.555,1.35,8.485
226427,-0.757,0.996,9.807
226488,-1.255,1.925,11.004
226548,-1.264,2.078,11.205
226608,-1.532,2.461,11.167
226668,-1.331,1.887,10.563
226727,-0.824,2.145,10.63
226800,-0.115,2.231,9.701
226847,-0.402,2.222,9.433
226907,-0.613,1.877,8.935
226967,-0.239,1.551,8.734
227027,-1.245,1.705,8.418
227087,-0.632,1.389,8.686
227148,-0.488,2.825,9.318
227208,-1.149,1.944,8.686
227267,-1.053,1.925,10.046
227327,-1.302,1.063,9.893
227387,-1.178,1.092,11.875
227448,-0.747,1.542,11.358
227508,-0.268,1.561,10.831
227568,-0.153,1.14,11.128
227627,-0.737,0.718,10.065
227687,-1.015,0.517,9.002
227748,-0.958,0.536,10.515
227808,-0.958,0.412,11.339
227867,-1.207,0.508,11.004
227928,-1.12,0.192,10.927
227987,-0.441,0.651,10.946
228047,0.124,0.23,9.06
228107,-0.306,-0.057,9.941
228168,-0.795,0.259,10.276
228227,-0.747,-0.077,10.036
228287,-0.527,0.364,9.127
228347,-0.46,0.239,8.897
228407,-0.622,0.211,9.424
228468,-0.651,0.01,9.922
228527,-0.632,0.211,10.084
228588,-0.871,-0.201,10.87
228648,-1.542,-0.048,11.645
228707,-1.599,-0.01,12.345
228767,-0.441,0.718,10.295
228828,0.412,-0.115,10.812
228888,0.163,-0.297,10.697
228948,-0.163,-0.728,9.692
229007,-0.622,-0.172,9.414
229067,-0.871,-0.278,9.041
229128,-0.891,0.211,9.385
229187,-0.565,0.479,9.337
229247,-0.622,0.412,9.414
229307,-0.46,0.067,9.51
229367,-0.804,-0.441,10.228
229427,-1.053,0.172,9.912
229487,-0.584,-0.192,10.305
229547,-0.508,0.182,9.385
229608,-0.498,-0.172,9.261
229667,-0.747,0.22,9.261
229728,-0.718,-0.163,9.088
229787,-0.67,-0.163,9.759
229848,-0.958,-0.259,9.73
229908,-0.584,-0.354,9.194
229968,-0.871,-0.536,9.577
230027,-0.737,-0.393,9.366
230087,-0.9,-0.469,9.874
230148,-0.776,-0.354,9.567
230207,-1.073,-0.737,10.774
230267,-0.852,-0.287,9.634
230327,-0.412,-0.402,8.945
230387,-0.469,-0.345,9.146
230447,-0.709,-0.747,9.855
230508,-0.421,-0.259,8.83
230567,-0.622,-0.862,9.74
230628,-1.446,-0.795,10.898
230688,-1.207,-0.785,10.879
230748,-0.967,-0.632,9.941
230807,-0.527,-0.91,10.036
230868,-1.044,-0.91,9.931
230927,-1.302,-0.69,10.688
230999,0.086,-0.584,9.797
231068,-1.082,-0.517,9.012
231127,-0.9,-0.939,10.831
231187,-0.297,-1.168,6.79
231247,-0.939,-1.542,7.824
231308,-0.354,-1.638,9.596
231368,-0.182,-0.824,8.045
231428,-1.006,-0.785,8.514
231487,-1.274,-0.326,10.726
231547,-0.833,-0.881,9.826
231607,-1.513,-0.575,10.4
231667,-0.498,-0.862,9.74
231728,-1.082,-1.159,9.941
231787,-0.211,-0.91,9.376
231848,-0.785,-0.862,9.481
231907,-0.929,-0.488,10.563
231968,-0.316,-0.067,10.046
232027,-0.268,-0.718,9.73
232088,0.0,-0.239,8.657
232148,-0.958,-0.354,9.318
232208,-0.354,-0.201,9.05
232268,-0.891,-0.603,9.184
232327,-0.354,-0.642,8.571
232387,0.086,-0.45,9.194
232447,0.402,-0.603,8.724
232507,-0.019,-0.757,8.37
232567,-0.201,-0.919,8.935
232627,-0.651,-0.795,9.902
232687,-0.393,-0.977,10.467
232807,-0.431,-0.785,10.86
232868,-0.441,-0.68,9.768
232927,-0.297,-0.871,9.682
232988,-0.488,-0.383,8.887
233047,-0.412,-0.383,10.918
233107,-0.718,-0.287,10.353
233168,-0.68,-0.469,9.922
233228,-0.393,-0.584,9.835
233287,-0.46,0.057,9.855
233348,-0.096,-0.153,9.835
233408,-0.651,-0.785,9.203
233467,-0.555,-0.527,9.203
233527,-0.804,-0.996,9.73
233593,-0.192,-0.172,8.868
233648,-0.383,-0.776,10.611
233708,-0.594,-1.12,10.602
233767,-0.766,-0.469,10.18
233828,-0.469,-0.891,11.052
233887,-0.441,-0.527,9.433
233947,-0.23,-0.498,9.51
234007,-0.029,-0.508,10.036
234068,-0.335,-0.776,9.586
234128,-0.153,-0.603,9.96
234188,0.0,-0.527,10.056
234248,-0.163,-0.469,10.132
234308,0.211,-0.881,9.615
234368,-0.345,-0.22,9.031
234427,-0.201,-0.728,8.495
234487,-0.642,-0.986,9.558
234547,-0.393,-0.373,10.18
234607,-0.373,-0.642,10.621
234667,-0.728,-0.843,9.883
234727,-0.316,-0.594,9.29
234787,-0.297,-0.383,9.797
234847,-0.306,-0.498,9.452
234907,-0.326,-0.163,9.74
234968,-0.268,-0.134,10.238
235034,-0.421,-0.096,10.247
235087,-0.163,-0.718,9.539
235147,-0.019,-0.508,8.217
235207,-0.287,0.01,10.113
235267,-1.053,-1.073,10.084
235328,-0.431,-0.728,8.782
235387,-0.843,-0.68,9.519
235448,-0.68,-0.91,9.194
235508,-0.804,-0.881,10.573
235567,-0.632,-0.326,9.05
235628,-0.69,-0.958,8.983
235687,-0.728,-0.393,10.257
235747,-1.063,-0.862,10.496
235808,-0.575,-0.527,9.299
235867,-0.881,-0.958,11.933
235927,-0.278,-0.68,9.347
235988,-0.862,-0.948,11.377
236047,0.326,-1.025,9.682
236107,-0.498,-0.843,10.927
236167,-0.383,-1.302,9.041
236227,-0.948,-1.293,11.349
236288,-0.594,-1.302,10.295
236348,-0.46,-0.718,11.933
236407,-0.373,-1.274,11.971
236468,-0.632,-0.498,10.554
236528,-0.029,-1.188,11.377
236587,-0.23,-1.322,9.826
236647,-0.287,-1.264,8.648
236707,-0.086,-1.561,9.711
236768,-0.239,-0.881,10.305
236827,-0.115,-1.034,8.763
236887,-0.757,-1.14,11.368
236947,-0.584,-1.312,10.783
237008,-0.622,-1.226,8.878
237067,0.096,-0.843,8.361
237127,-0.192,-1.341,9.29
237187,0.01,-1.657,9.653
237248,-0.268,-1.379,8.294
237307,-0.22,-1.101,9.577
237367,-0.594,-1.379,8.868
237427,-0.402,-1.015,10.975
237488,-0.402,-1.331,8.839
237547,-0.517,-1.638,9.931
237607,-0.029,-1.906,10.065
237667,-0.508,-1.8,8.437
237728,-0.527,-1.887,9.634
237787,-0.029,-2.126,9.481
237848,-0.728,-2.069,8.859
237908,-0.306,-2.107,8.859
237967,-0.364,-2.03,10.649
238028,-0.23,-2.27,8.61
238088,-0.613,-2.03,10.362
238147,-1.034,-1.513,10.439
238207,-0.555,-1.733,10.707
238268,-0.134,-1.705,11.09
238327,-0.737,-1.887,9.519
238387,-0.048,-1.781,10.161
238448,-0.038,-2.27,10.238
238507,-0.402,-2.557,8.504
238567,-0.048,-2.95,9.548
238627,-0.23,-2.193,9.117
238688,-0.728,-2.184,9.989
238748,-0.326,-2.643,8.37
238807,-0.354,-2.844,9.931
238868,-0.508,-2.538,10.238
238928,-0.029,-2.873,8.792
238987,-0.402,-2.576,9.653
239048,-0.517,-2.212,10.276
239107,-0.508,-2.547,9.73
239168,-0.192,-2.806,9.893
239228,-0.412,-2.404,9.692
239288,-0.278,-2.777,9.653
239348,-0.546,-2.873,8.878
239408,-0.498,-2.27,10.927
239468,-0.603,-2.385,10.027
239532,0.096,-2.289,10.171
239588,-0.048,-2.547,8.629
239647,-0.239,-1.982,10.563
239707,-0.632,-2.049,10.439
239767,-0.555,-2.298,10.496
239828,-0.651,-1.465,9.625
239887,-0.182,-1.063,10.056
239947,-0.441,-1.484,8.993
240008,-0.172,-1.772,10.467
240067,-0.038,-1.475,8.705
240128,-0.642,-1.532,11.023
240187,-0.134,-1.772,10.343
240247,-0.067,-1.686,8.255
240307,-0.211,-1.149,9.96
240367,-0.747,-0.833,10.448
240427,0.019,-1.647,10.353
240487,-0.469,-1.609,9.96
240547,-0.546,-1.245,7.949
240607,-0.335,-0.814,10.027
240667,-0.182,0.22,9.558
240727,-0.402,-0.69,9.51
240788,-0.393,-0.316,11.76
240848,-0.306,-0.555,10.295
240907,-0.345,-0.651,9.902
240967,-0.345,-0.517,9.759
241027,-0.804,-0.651,8.466
241087,-0.086,-0.402,11.042
241147,-1.063,-0.67,8.303
241207,-0.077,-0.421,10.094
241267,-0.718,-0.508,10.314
241328,-0.287,-0.153,10.525
241387,-0.824,-0.757,7.728
241448,-0.297,-0.651,10.285
241508,-0.297,-0.651,9.021
241568,-1.226,-0.22,8.945
241627,-1.264,-0.431,11.54
241687,-1.571,-0.287,9.357
241747,-1.676,-0.402,10.056
241816,-1.532,-0.862,10.937
241887,-1.513,-0.412,9.692
241947,-1.331,-0.364,9.96
242007,-1.456,-0.46,9.404
242068,-1.59,-0.757,8.782
242128,-1.781,0.297,9.28
242188,-1.867,0.096,10.985
242247,-1.743,-0.192,9.902
242307,-1.915,-0.096,10.448
242367,-1.935,0.383,9.366
242427,-1.81,-0.048,11.396
242487,-1.877,-0.728,10.477
242548,-1.331,-0.067,8.763
242608,-1.858,0.306,8.294
242667,-1.561,0.019,8.399
242728,-1.532,-0.69,8.667
242790,-2.03,-0.488,9.328
242848,-2.116,-0.201,9.471
242907,-2.26,-0.335,9.155
242967,-2.605,-0.239,10.391
243027,-1.935,-0.536,9.692
243088,-2.184,-0.651,9.452
243148,-2.164,-0.479,9.835
243208,-1.906,-0.172,10.199
243267,-2.279,-0.124,9.318
243328,-2.184,-0.345,10.621
243387,-2.145,-0.373,10.046
243447,-1.973,-0.728,10.123
243507,-1.944,-1.015,9.893
243568,-2.116,-0.469,9.28
243627,-1.647,-0.306,9.395
243688,-1.896,-0.211,9.222
243748,-1.839,-0.421,9.117
243818,-2.03,-0.871,9.108
243887,-2.298,-0.718,10.458
243948,-2.04,-0.268,10.314
244007,-2.662,-0.421,9.845
244067,-2.251,-0.306,10.324
244127,-2.107,-0.575,9.893
244187,-1.935,-0.622,9.337
244248,-2.318,-0.412,10.151
244308,-1.81,-0.718,10.812
244368,-1.896,-0.402,10.688
244428,-1.867,-0.23,10.18
244488,-1.925,-0.297,9.797
244547,-2.002,-0.038,9.864
244607,-2.078,-0.441,10.036
244667,-1.896,-0.287,9.701
244728,-1.666,-0.086,10.046
244787,-1.666,-0.201,10.381
244847,-2.107,-0.038,10.065
244907,-1.973,-0.201,9.883
244968,-1.791,-0.364,9.874
245028,-1.638,-0.45,9.989
245088,-2.002,-0.163,10.161
245148,-2.327,0.335,9.912
245208,-1.915,-0.402,8.897
245267,-1.944,-0.134,9.826
245328,-1.973,-0.096,9.922
245393,-1.724,-0.048,10.075
245448,-1.829,-0.144,9.328
245507,-1.8,-0.105,9.577
245568,-1.887,-0.144,9.404
245627,-1.609,-0.172,9.673
245688,-1.513,0.01,9.922
245750,-0.891,-0.105,9.778
245809,-0.622,-0.048,10.075
245867,-0.421,0.077,9.874
245927,-0.441,-0.316,9.5
245988,-0.22,-0.172,9.941
246048,-0.163,-0.172,9.701
246108,-0.115,-0.124,9.5
246168,-0.326,-0.048,9.395
246227,-0.239,-0.268,9.749
246288,-0.22,-0.105,10.008
246348,-0.22,-0.249,9.855
246408,-0.249,-0.268,9.807
246467,-0.182,-0.01,9.845
246527,-0.124,0.144,9.682
246588,-0.239,0.115,9.251
246648,-0.278,0.211,9.912
246707,-0.23,0.326,9.912
246768,-0.029,-0.029,9.989
246828,0.019,0.096,9.797
246887,0.134,0.201,9.74
246948,0.086,0.048,9.855
247007,-0.086,0.134,9.855
247067,-0.086,0.297,10.257
247127,-0.029,0.441,10.132
247187,0.23,0.402,10.439
247247,0.163,0.421,9.883
247307,-0.115,0.393,9.615
247368,-0.048,0.373,9.309
247428,0.124,0.354,10.209
247488,0.268,0.182,10.324
247547,-0.172,0.364,9.634
247608,0.105,0.153,9.893
247668,0.096,0.124,10.065
247728,0.316,0.565,10.104
247788,0.622,0.565,9.577
247847,0.383,0.469,9.539
247908,0.891,0.259,10.065
247967,1.015,0.958,9.108
248027,0.68,0.565,9.539
248088,0.594,0.603,9.855
248148,1.025,0.661,9.96
248207,0.728,0.306,9.433
248267,0.948,0.144,9.021
248328,0.651,0.201,9.663
248388,0.45,0.0,10.391
248447,0.469,0.364,10.228
248507,0.67,0.91,10.257
248568,0.766,0.651,10.41
248628,0.833,0.555,10.257
248688,1.111,0.057,10.017
248748,0.67,0.01,9.299
248807,0.69,-0.144,9.376
248868,0.661,-0.259,9.529
248927,0.824,-0.421,9.634
248988,0.709,-0.144,9.759
249048,0.508,-0.172,9.682
249107,0.833,-0.115,9.673
249168,0.45,-0.268,9.558
249227,0.67,-0.555,9.337
249287,1.034,-1.015,10.343
249347,0.967,-1.178,10.113
249407,0.929,-1.302,10.276
249468,0.651,-1.053,10.065
249528,0.565,-1.513,10.458
249593,0.651,-0.843,10.228
249648,0.402,-1.235,10.353
249708,0.632,-1.638,9.826
249767,0.536,-1.839,10.123
249824,0.297,-1.839,10.573
249888,0.527,-2.241,9.318
249948,0.201,-2.27,9.318
250007,0.278,-2.346,9.835
250068,0.287,-2.662,9.385
250127,0.268,-2.5,9.558
250187,-0.01,-2.595,9.299
250248,0.124,-2.816,9.749
250308,0.441,-3.055,10.171
250367,0.172,-2.883,9.835
250427,0.182,-2.959,9.347
250487,0.249,-2.902,9.529
250548,0.536,-3.007,9.27
250607,0.287,-2.816,9.031
250667,0.728,-2.806,9.5
250727,0.144,-2.471,9.519
250787,-0.077,-2.777,9.96
250848,0.23,-3.122,10.582
250907,-0.144,-3.361,10.487
250968,-0.297,-3.582,10.065
251028,-0.67,-3.687,9.213
251087,-0.259,-3.294,8.945
251148,-0.373,-3.285,8.629
251208,-0.316,-2.95,9.519
251267,-0.153,-3.266,9.519
251327,-0.239,-3.199,9.519
251387,-0.354,-2.844,10.218
251448,-0.287,-3.093,9.701
251507,-0.46,-3.39,9.941
251568,-0.105,-3.026,10.104
251627,-0.201,-3.103,9.73
251687,-0.737,-3.486,9.519
251747,-0.584,-3.438,9.72
251808,-0.948,-4.032,10.18
251867,-0.699,-3.84,9.634
251927,-0.651,-3.668,10.353
251988,-0.412,-4.108,10.295
252047,-0.661,-4.003,10.467
252108,-0.287,-3.754,10.199
252168,-0.546,-3.85,10.353
252228,-0.709,-4.041,10.458
252287,-0.632,-3.448,9.864
